Epoch: 0, The losses are OrderedDict([('G_GAN', 1.0736593008041382), ('D_real', 0.2078886777162552), ('D_fake', 0.27786117792129517), ('G', 5.646014213562012), ('NCE', 4.572354793548584)])
Epoch: 14, The losses are OrderedDict([('G_GAN', 1.1618684530258179), ('D_real', 0.35493597388267517), ('D_fake', 0.17341294884681702), ('G', 4.894247531890869), ('NCE', 3.732379198074341)])
Epoch: 15, The losses are OrderedDict([('G_GAN', 1.3543137311935425), ('D_real', 0.2460789680480957), ('D_fake', 0.2804739773273468), ('G', 4.5305986404418945), ('NCE', 3.1762847900390625)])
Epoch: 16, The losses are OrderedDict([('G_GAN', 1.3851104974746704), ('D_real', 0.2444673478603363), ('D_fake', 0.2832115888595581), ('G', 5.213231086730957), ('NCE', 3.828120470046997)])
Epoch: 17, The losses are OrderedDict([('G_GAN', 1.7940031290054321), ('D_real', 0.245849609375), ('D_fake', 0.21723085641860962), ('G', 5.400461673736572), ('NCE', 3.6064586639404297)])
Epoch: 18, The losses are OrderedDict([('G_GAN', 2.109990119934082), ('D_real', 0.08401994407176971), ('D_fake', 0.21459358930587769), ('G', 5.372609615325928), ('NCE', 3.2626194953918457)])
Epoch: 19, The losses are OrderedDict([('G_GAN', 1.5252958536148071), ('D_real', 0.16353128850460052), ('D_fake', 0.22818101942539215), ('G', 4.348592758178711), ('NCE', 2.8232967853546143)])
Epoch: 20, The losses are OrderedDict([('G_GAN', 1.1993643045425415), ('D_real', 0.2869681715965271), ('D_fake', 0.19755111634731293), ('G', 4.593506336212158), ('NCE', 3.394141912460327)])
Epoch: 21, The losses are OrderedDict([('G_GAN', 1.9992419481277466), ('D_real', 0.09395071864128113), ('D_fake', 0.4210798144340515), ('G', 5.647336006164551), ('NCE', 3.6480941772460938)])
Epoch: 22, The losses are OrderedDict([('G_GAN', 2.0437049865722656), ('D_real', 0.12280227988958359), ('D_fake', 0.2847500145435333), ('G', 5.5920305252075195), ('NCE', 3.548325300216675)])
Epoch: 23, The losses are OrderedDict([('G_GAN', 1.8900822401046753), ('D_real', 0.14267921447753906), ('D_fake', 0.18259306252002716), ('G', 4.817254543304443), ('NCE', 2.9271724224090576)])
Epoch: 24, The losses are OrderedDict([('G_GAN', 1.2489495277404785), ('D_real', 0.3166225850582123), ('D_fake', 0.19252490997314453), ('G', 4.786249160766602), ('NCE', 3.537299871444702)])
Epoch: 25, The losses are OrderedDict([('G_GAN', 1.6136828660964966), ('D_real', 0.2750949561595917), ('D_fake', 0.167902871966362), ('G', 5.142413139343262), ('NCE', 3.5287301540374756)])
Epoch: 26, The losses are OrderedDict([('G_GAN', 0.9098594188690186), ('D_real', 0.35425031185150146), ('D_fake', 0.17229461669921875), ('G', 3.992340087890625), ('NCE', 3.0824806690216064)])
Epoch: 27, The losses are OrderedDict([('G_GAN', 1.6587425470352173), ('D_real', 0.3029938340187073), ('D_fake', 0.34703660011291504), ('G', 5.23979377746582), ('NCE', 3.5810513496398926)])
Epoch: 28, The losses are OrderedDict([('G_GAN', 1.3501620292663574), ('D_real', 0.2867211401462555), ('D_fake', 0.3641780614852905), ('G', 4.701604843139648), ('NCE', 3.35144305229187)])
Epoch: 29, The losses are OrderedDict([('G_GAN', 1.5188219547271729), ('D_real', 0.2435205578804016), ('D_fake', 0.34524571895599365), ('G', 5.362740516662598), ('NCE', 3.8439183235168457)])
Epoch: 30, The losses are OrderedDict([('G_GAN', 1.913892149925232), ('D_real', 0.10670149326324463), ('D_fake', 0.24478881061077118), ('G', 4.8375749588012695), ('NCE', 2.923682928085327)])
Epoch: 31, The losses are OrderedDict([('G_GAN', 1.3743327856063843), ('D_real', 0.2359805405139923), ('D_fake', 0.30182191729545593), ('G', 4.726377964019775), ('NCE', 3.3520450592041016)])
Epoch: 32, The losses are OrderedDict([('G_GAN', 1.54358971118927), ('D_real', 0.23776158690452576), ('D_fake', 0.15574391186237335), ('G', 4.315438270568848), ('NCE', 2.771848440170288)])
Epoch: 33, The losses are OrderedDict([('G_GAN', 2.1049957275390625), ('D_real', 0.09434675425291061), ('D_fake', 0.16962860524654388), ('G', 4.970491409301758), ('NCE', 2.8654956817626953)])
Epoch: 34, The losses are OrderedDict([('G_GAN', 1.7003729343414307), ('D_real', 0.35321348905563354), ('D_fake', 0.10519689321517944), ('G', 5.868500709533691), ('NCE', 4.168127536773682)])
Epoch: 35, The losses are OrderedDict([('G_GAN', 1.762052059173584), ('D_real', 0.16184952855110168), ('D_fake', 0.254351943731308), ('G', 4.902450084686279), ('NCE', 3.1403980255126953)])
Epoch: 36, The losses are OrderedDict([('G_GAN', 2.0730972290039062), ('D_real', 0.23289257287979126), ('D_fake', 0.16609309613704681), ('G', 6.388803482055664), ('NCE', 4.315706253051758)])
Epoch: 37, The losses are OrderedDict([('G_GAN', 1.5166516304016113), ('D_real', 0.3645753860473633), ('D_fake', 0.08611229062080383), ('G', 4.947591781616211), ('NCE', 3.4309399127960205)])
Epoch: 38, The losses are OrderedDict([('G_GAN', 2.026890277862549), ('D_real', 0.19988824427127838), ('D_fake', 0.20805171132087708), ('G', 5.207923889160156), ('NCE', 3.1810338497161865)])
Epoch: 39, The losses are OrderedDict([('G_GAN', 1.7251255512237549), ('D_real', 0.204556405544281), ('D_fake', 0.24429452419281006), ('G', 5.2597455978393555), ('NCE', 3.5346202850341797)])
Epoch: 40, The losses are OrderedDict([('G_GAN', 1.5658799409866333), ('D_real', 0.24257317185401917), ('D_fake', 0.2426406294107437), ('G', 4.706165313720703), ('NCE', 3.1402852535247803)])
Epoch: 41, The losses are OrderedDict([('G_GAN', 2.256911277770996), ('D_real', 0.08893193304538727), ('D_fake', 0.3755837678909302), ('G', 5.583347320556641), ('NCE', 3.3264362812042236)])
Epoch: 42, The losses are OrderedDict([('G_GAN', 1.4004074335098267), ('D_real', 0.24356427788734436), ('D_fake', 0.10653010755777359), ('G', 4.640075206756592), ('NCE', 3.2396678924560547)])
Epoch: 43, The losses are OrderedDict([('G_GAN', 1.2062417268753052), ('D_real', 0.28650525212287903), ('D_fake', 0.37542569637298584), ('G', 4.740991592407227), ('NCE', 3.534749984741211)])
Epoch: 44, The losses are OrderedDict([('G_GAN', 1.1637063026428223), ('D_real', 0.4875863492488861), ('D_fake', 0.14107240736484528), ('G', 4.191798210144043), ('NCE', 3.0280916690826416)])
Epoch: 45, The losses are OrderedDict([('G_GAN', 1.22389554977417), ('D_real', 0.25816118717193604), ('D_fake', 0.238529235124588), ('G', 4.313223838806152), ('NCE', 3.0893280506134033)])
Epoch: 46, The losses are OrderedDict([('G_GAN', 1.327276349067688), ('D_real', 0.2099858522415161), ('D_fake', 0.33715906739234924), ('G', 4.152371883392334), ('NCE', 2.8250956535339355)])
Epoch: 47, The losses are OrderedDict([('G_GAN', 2.078869342803955), ('D_real', 0.14626607298851013), ('D_fake', 0.4532027542591095), ('G', 5.330521583557129), ('NCE', 3.251652479171753)])
Epoch: 48, The losses are OrderedDict([('G_GAN', 1.7048147916793823), ('D_real', 0.14896413683891296), ('D_fake', 0.43423497676849365), ('G', 5.25826358795166), ('NCE', 3.5534489154815674)])
Epoch: 49, The losses are OrderedDict([('G_GAN', 1.4749109745025635), ('D_real', 0.2564716339111328), ('D_fake', 0.20465385913848877), ('G', 4.290659427642822), ('NCE', 2.815748453140259)])
Epoch: 50, The losses are OrderedDict([('G_GAN', 2.0222396850585938), ('D_real', 0.1429041028022766), ('D_fake', 0.19425365328788757), ('G', 5.008662223815918), ('NCE', 2.986422300338745)])
Epoch: 51, The losses are OrderedDict([('G_GAN', 1.917977213859558), ('D_real', 0.24019765853881836), ('D_fake', 0.13623923063278198), ('G', 4.971627712249756), ('NCE', 3.0536506175994873)])
Epoch: 52, The losses are OrderedDict([('G_GAN', 1.736817479133606), ('D_real', 0.1734018176794052), ('D_fake', 0.31281712651252747), ('G', 5.141587734222412), ('NCE', 3.4047703742980957)])
Epoch: 53, The losses are OrderedDict([('G_GAN', 2.040351152420044), ('D_real', 0.16438092291355133), ('D_fake', 0.16344012320041656), ('G', 5.353285789489746), ('NCE', 3.3129348754882812)])
Epoch: 54, The losses are OrderedDict([('G_GAN', 1.3139047622680664), ('D_real', 0.33694663643836975), ('D_fake', 0.2401725947856903), ('G', 4.523652076721191), ('NCE', 3.209747076034546)])
Epoch: 55, The losses are OrderedDict([('G_GAN', 1.1868726015090942), ('D_real', 0.19009867310523987), ('D_fake', 0.24455593526363373), ('G', 4.004919052124023), ('NCE', 2.8180465698242188)])
Epoch: 56, The losses are OrderedDict([('G_GAN', 1.138911485671997), ('D_real', 0.22058777511119843), ('D_fake', 0.2886089086532593), ('G', 4.112212181091309), ('NCE', 2.9733004570007324)])
Epoch: 57, The losses are OrderedDict([('G_GAN', 2.079650640487671), ('D_real', 0.19641271233558655), ('D_fake', 0.1254522055387497), ('G', 5.962865352630615), ('NCE', 3.8832147121429443)])
Epoch: 58, The losses are OrderedDict([('G_GAN', 1.5222095251083374), ('D_real', 0.20659509301185608), ('D_fake', 0.28106892108917236), ('G', 4.3348469734191895), ('NCE', 2.8126373291015625)])
Epoch: 59, The losses are OrderedDict([('G_GAN', 1.4220781326293945), ('D_real', 0.3611995577812195), ('D_fake', 0.14162343740463257), ('G', 4.275058746337891), ('NCE', 2.852980852127075)])
Epoch: 60, The losses are OrderedDict([('G_GAN', 1.2600090503692627), ('D_real', 0.3995212912559509), ('D_fake', 0.21316778659820557), ('G', 4.93918514251709), ('NCE', 3.6791763305664062)])
Epoch: 61, The losses are OrderedDict([('G_GAN', 1.7476603984832764), ('D_real', 0.14247018098831177), ('D_fake', 0.21821965277194977), ('G', 5.30536413192749), ('NCE', 3.557703733444214)])
Epoch: 62, The losses are OrderedDict([('G_GAN', 1.5843788385391235), ('D_real', 0.40021610260009766), ('D_fake', 0.07413964718580246), ('G', 4.761790752410889), ('NCE', 3.1774120330810547)])
Epoch: 63, The losses are OrderedDict([('G_GAN', 1.550960659980774), ('D_real', 0.468757688999176), ('D_fake', 0.032950762659311295), ('G', 4.892009258270264), ('NCE', 3.3410484790802)])
Epoch: 64, The losses are OrderedDict([('G_GAN', 1.7451443672180176), ('D_real', 0.14943179488182068), ('D_fake', 0.4138302803039551), ('G', 5.117029190063477), ('NCE', 3.37188458442688)])
Epoch: 65, The losses are OrderedDict([('G_GAN', 1.9015791416168213), ('D_real', 0.12028101086616516), ('D_fake', 0.15731360018253326), ('G', 4.469640731811523), ('NCE', 2.568061590194702)])
Epoch: 66, The losses are OrderedDict([('G_GAN', 1.2346012592315674), ('D_real', 0.3321254253387451), ('D_fake', 0.15929190814495087), ('G', 4.322949409484863), ('NCE', 3.088348388671875)])
Epoch: 67, The losses are OrderedDict([('G_GAN', 1.6111235618591309), ('D_real', 0.2725392282009125), ('D_fake', 0.09039615094661713), ('G', 4.96683406829834), ('NCE', 3.355710744857788)])
Epoch: 68, The losses are OrderedDict([('G_GAN', 1.957293152809143), ('D_real', 0.18604819476604462), ('D_fake', 0.14016976952552795), ('G', 5.1134443283081055), ('NCE', 3.156151056289673)])
Epoch: 69, The losses are OrderedDict([('G_GAN', 1.0662955045700073), ('D_real', 0.2346300333738327), ('D_fake', 0.5256080627441406), ('G', 4.4234089851379395), ('NCE', 3.3571133613586426)])
Epoch: 70, The losses are OrderedDict([('G_GAN', 1.8205628395080566), ('D_real', 0.23230020701885223), ('D_fake', 0.14897781610488892), ('G', 5.066346168518066), ('NCE', 3.245783567428589)])
Epoch: 71, The losses are OrderedDict([('G_GAN', 1.8671925067901611), ('D_real', 0.2249932587146759), ('D_fake', 0.14098741114139557), ('G', 4.818595886230469), ('NCE', 2.9514033794403076)])
Epoch: 72, The losses are OrderedDict([('G_GAN', 1.1931347846984863), ('D_real', 0.37462952733039856), ('D_fake', 0.1587751805782318), ('G', 4.156072616577148), ('NCE', 2.962938070297241)])
Epoch: 73, The losses are OrderedDict([('G_GAN', 1.6899970769882202), ('D_real', 0.21628524363040924), ('D_fake', 0.2419504076242447), ('G', 4.854799270629883), ('NCE', 3.164802312850952)])
Epoch: 74, The losses are OrderedDict([('G_GAN', 2.069261312484741), ('D_real', 0.16381384432315826), ('D_fake', 0.18666383624076843), ('G', 4.89757776260376), ('NCE', 2.8283164501190186)])
Epoch: 75, The losses are OrderedDict([('G_GAN', 1.8288770914077759), ('D_real', 0.12751361727714539), ('D_fake', 0.2905871272087097), ('G', 4.518583297729492), ('NCE', 2.689706325531006)])
Epoch: 76, The losses are OrderedDict([('G_GAN', 1.4363205432891846), ('D_real', 0.4149903357028961), ('D_fake', 0.05016645789146423), ('G', 5.307844161987305), ('NCE', 3.871523380279541)])
Epoch: 77, The losses are OrderedDict([('G_GAN', 2.139002561569214), ('D_real', 0.102151058614254), ('D_fake', 0.2549428641796112), ('G', 5.6671142578125), ('NCE', 3.528111696243286)])
Epoch: 78, The losses are OrderedDict([('G_GAN', 1.8376200199127197), ('D_real', 0.2940870523452759), ('D_fake', 0.12640298902988434), ('G', 5.260540962219238), ('NCE', 3.4229209423065186)])
Epoch: 79, The losses are OrderedDict([('G_GAN', 1.6146005392074585), ('D_real', 0.25217849016189575), ('D_fake', 0.1695195585489273), ('G', 4.736155986785889), ('NCE', 3.1215555667877197)])
Epoch: 80, The losses are OrderedDict([('G_GAN', 2.1708223819732666), ('D_real', 0.09378942847251892), ('D_fake', 0.4489782154560089), ('G', 5.417281150817871), ('NCE', 3.2464585304260254)])
Epoch: 81, The losses are OrderedDict([('G_GAN', 1.376865267753601), ('D_real', 0.3608444333076477), ('D_fake', 0.10908012092113495), ('G', 4.372517108917236), ('NCE', 2.995651960372925)])
Epoch: 82, The losses are OrderedDict([('G_GAN', 1.8807281255722046), ('D_real', 0.23673054575920105), ('D_fake', 0.1898992657661438), ('G', 4.740941047668457), ('NCE', 2.860213041305542)])
Epoch: 83, The losses are OrderedDict([('G_GAN', 2.4114813804626465), ('D_real', 0.09958712756633759), ('D_fake', 0.26460000872612), ('G', 5.5272722244262695), ('NCE', 3.115790843963623)])
Epoch: 84, The losses are OrderedDict([('G_GAN', 1.7714169025421143), ('D_real', 0.12609386444091797), ('D_fake', 0.2790078818798065), ('G', 5.1855621337890625), ('NCE', 3.4141452312469482)])
Epoch: 85, The losses are OrderedDict([('G_GAN', 1.6870815753936768), ('D_real', 0.24384534358978271), ('D_fake', 0.2280372828245163), ('G', 4.627161026000977), ('NCE', 2.9400794506073)])
Epoch: 86, The losses are OrderedDict([('G_GAN', 1.9169127941131592), ('D_real', 0.13697394728660583), ('D_fake', 0.13320764899253845), ('G', 5.61350154876709), ('NCE', 3.6965885162353516)])
Epoch: 87, The losses are OrderedDict([('G_GAN', 1.2265033721923828), ('D_real', 0.3626430630683899), ('D_fake', 0.17117805778980255), ('G', 4.655743598937988), ('NCE', 3.4292404651641846)])
Epoch: 88, The losses are OrderedDict([('G_GAN', 1.4560755491256714), ('D_real', 0.4555903673171997), ('D_fake', 0.1472587287425995), ('G', 4.721815586090088), ('NCE', 3.265739917755127)])
Epoch: 89, The losses are OrderedDict([('G_GAN', 1.4826152324676514), ('D_real', 0.14426179230213165), ('D_fake', 0.2977025508880615), ('G', 4.510029315948486), ('NCE', 3.027414083480835)])
Epoch: 90, The losses are OrderedDict([('G_GAN', 2.012847900390625), ('D_real', 0.09226255863904953), ('D_fake', 0.3376356065273285), ('G', 4.728411674499512), ('NCE', 2.7155637741088867)])
Epoch: 91, The losses are OrderedDict([('G_GAN', 1.3725825548171997), ('D_real', 0.334654301404953), ('D_fake', 0.28042072057724), ('G', 4.613626003265381), ('NCE', 3.2410435676574707)])
Epoch: 92, The losses are OrderedDict([('G_GAN', 2.0459587574005127), ('D_real', 0.16286233067512512), ('D_fake', 0.1285361796617508), ('G', 4.934243679046631), ('NCE', 2.888284921646118)])
Epoch: 93, The losses are OrderedDict([('G_GAN', 2.042416572570801), ('D_real', 0.20878317952156067), ('D_fake', 0.13210752606391907), ('G', 5.291939735412598), ('NCE', 3.2495229244232178)])
Epoch: 94, The losses are OrderedDict([('G_GAN', 1.6952520608901978), ('D_real', 0.15138639509677887), ('D_fake', 0.1668684035539627), ('G', 5.228791236877441), ('NCE', 3.533539295196533)])
Epoch: 95, The losses are OrderedDict([('G_GAN', 0.8373640179634094), ('D_real', 0.38246971368789673), ('D_fake', 0.12670007348060608), ('G', 4.160210132598877), ('NCE', 3.322845935821533)])
Epoch: 96, The losses are OrderedDict([('G_GAN', 1.396210789680481), ('D_real', 0.35753005743026733), ('D_fake', 0.14621534943580627), ('G', 4.2759904861450195), ('NCE', 2.879779577255249)])
Epoch: 97, The losses are OrderedDict([('G_GAN', 1.6476168632507324), ('D_real', 0.16136205196380615), ('D_fake', 0.27460724115371704), ('G', 4.703743934631348), ('NCE', 3.0561273097991943)])
Epoch: 98, The losses are OrderedDict([('G_GAN', 1.6742746829986572), ('D_real', 0.18756181001663208), ('D_fake', 0.2581314742565155), ('G', 5.007049560546875), ('NCE', 3.332775115966797)])
Epoch: 99, The losses are OrderedDict([('G_GAN', 2.2212488651275635), ('D_real', 0.040345449000597), ('D_fake', 0.26141664385795593), ('G', 5.192959785461426), ('NCE', 2.9717109203338623)])
Epoch: 100, The losses are OrderedDict([('G_GAN', 2.1869184970855713), ('D_real', 0.1393953412771225), ('D_fake', 0.22564439475536346), ('G', 5.296091079711914), ('NCE', 3.109172821044922)])
Epoch: 101, The losses are OrderedDict([('G_GAN', 1.888970971107483), ('D_real', 0.2190752923488617), ('D_fake', 0.21954403817653656), ('G', 4.666524410247803), ('NCE', 2.7775535583496094)])
Epoch: 102, The losses are OrderedDict([('G_GAN', 2.541303873062134), ('D_real', 0.1218334287405014), ('D_fake', 0.29174232482910156), ('G', 6.0431976318359375), ('NCE', 3.5018937587738037)])
Epoch: 103, The losses are OrderedDict([('G_GAN', 1.7207107543945312), ('D_real', 0.21688051521778107), ('D_fake', 0.22258521616458893), ('G', 4.274386405944824), ('NCE', 2.553675651550293)])
Epoch: 104, The losses are OrderedDict([('G_GAN', 1.6017076969146729), ('D_real', 0.1932182013988495), ('D_fake', 0.305219441652298), ('G', 4.948602676391602), ('NCE', 3.346895217895508)])
Epoch: 105, The losses are OrderedDict([('G_GAN', 1.2116217613220215), ('D_real', 0.38350406289100647), ('D_fake', 0.11682047694921494), ('G', 4.761138916015625), ('NCE', 3.5495173931121826)])
Epoch: 106, The losses are OrderedDict([('G_GAN', 1.3305240869522095), ('D_real', 0.3044487237930298), ('D_fake', 0.1497865617275238), ('G', 4.088243007659912), ('NCE', 2.757718801498413)])
Epoch: 107, The losses are OrderedDict([('G_GAN', 1.3973480463027954), ('D_real', 0.4056338965892792), ('D_fake', 0.08365877717733383), ('G', 4.707061290740967), ('NCE', 3.309713363647461)])
Epoch: 108, The losses are OrderedDict([('G_GAN', 1.2640266418457031), ('D_real', 0.4742739200592041), ('D_fake', 0.11190143972635269), ('G', 4.128950119018555), ('NCE', 2.8649237155914307)])
Epoch: 109, The losses are OrderedDict([('G_GAN', 1.781443476676941), ('D_real', 0.15792587399482727), ('D_fake', 0.352088987827301), ('G', 5.5346550941467285), ('NCE', 3.753211736679077)])
Epoch: 110, The losses are OrderedDict([('G_GAN', 1.6784411668777466), ('D_real', 0.25299379229545593), ('D_fake', 0.1015428751707077), ('G', 4.650950908660889), ('NCE', 2.9725096225738525)])
Epoch: 111, The losses are OrderedDict([('G_GAN', 2.8270161151885986), ('D_real', 0.12073964625597), ('D_fake', 0.21023257076740265), ('G', 5.964703559875488), ('NCE', 3.1376874446868896)])
Epoch: 112, The losses are OrderedDict([('G_GAN', 1.889923334121704), ('D_real', 0.1494622528553009), ('D_fake', 0.251656711101532), ('G', 5.013051986694336), ('NCE', 3.123128652572632)])
Epoch: 113, The losses are OrderedDict([('G_GAN', 2.0067408084869385), ('D_real', 0.11967124789953232), ('D_fake', 0.13010381162166595), ('G', 5.187032222747803), ('NCE', 3.1802914142608643)])
Epoch: 114, The losses are OrderedDict([('G_GAN', 1.737984299659729), ('D_real', 0.15620151162147522), ('D_fake', 0.222022145986557), ('G', 5.2020463943481445), ('NCE', 3.464062213897705)])
Epoch: 115, The losses are OrderedDict([('G_GAN', 2.0936028957366943), ('D_real', 0.11767344921827316), ('D_fake', 0.25466015934944153), ('G', 5.161175727844238), ('NCE', 3.067573070526123)])
Epoch: 116, The losses are OrderedDict([('G_GAN', 2.7100820541381836), ('D_real', 0.1278747171163559), ('D_fake', 0.38556107878685), ('G', 5.808228492736816), ('NCE', 3.098146438598633)])
Epoch: 117, The losses are OrderedDict([('G_GAN', 2.058425188064575), ('D_real', 0.13307853043079376), ('D_fake', 0.38296017050743103), ('G', 4.95712947845459), ('NCE', 2.8987040519714355)])
Epoch: 118, The losses are OrderedDict([('G_GAN', 2.670483112335205), ('D_real', 0.12808389961719513), ('D_fake', 0.3144105076789856), ('G', 6.325643539428711), ('NCE', 3.655160665512085)])
Epoch: 119, The losses are OrderedDict([('G_GAN', 3.0376570224761963), ('D_real', 0.04783875495195389), ('D_fake', 0.2549363076686859), ('G', 6.117105484008789), ('NCE', 3.0794484615325928)])
Epoch: 120, The losses are OrderedDict([('G_GAN', 1.884415864944458), ('D_real', 0.1750045269727707), ('D_fake', 0.15118198096752167), ('G', 4.953330039978027), ('NCE', 3.0689139366149902)])
Epoch: 121, The losses are OrderedDict([('G_GAN', 2.827147960662842), ('D_real', 0.07952985912561417), ('D_fake', 0.09620150923728943), ('G', 5.6847429275512695), ('NCE', 2.8575947284698486)])
Epoch: 122, The losses are OrderedDict([('G_GAN', 1.35712730884552), ('D_real', 0.2222612351179123), ('D_fake', 0.2443334460258484), ('G', 4.433226108551025), ('NCE', 3.076098918914795)])
Epoch: 123, The losses are OrderedDict([('G_GAN', 2.1302452087402344), ('D_real', 0.303007572889328), ('D_fake', 0.16429834067821503), ('G', 5.499314308166504), ('NCE', 3.3690693378448486)])
Epoch: 124, The losses are OrderedDict([('G_GAN', 1.8636428117752075), ('D_real', 0.179185688495636), ('D_fake', 0.34846800565719604), ('G', 5.720654487609863), ('NCE', 3.857011556625366)])
Epoch: 125, The losses are OrderedDict([('G_GAN', 2.0750434398651123), ('D_real', 0.1316547691822052), ('D_fake', 0.18428438901901245), ('G', 5.557827949523926), ('NCE', 3.4827847480773926)])
Epoch: 126, The losses are OrderedDict([('G_GAN', 2.0696568489074707), ('D_real', 0.1316649168729782), ('D_fake', 0.14536400139331818), ('G', 5.681734085083008), ('NCE', 3.612077474594116)])
Epoch: 127, The losses are OrderedDict([('G_GAN', 1.7902181148529053), ('D_real', 0.16797123849391937), ('D_fake', 0.1856261044740677), ('G', 5.486697673797607), ('NCE', 3.696479558944702)])
Epoch: 128, The losses are OrderedDict([('G_GAN', 1.852626919746399), ('D_real', 0.1815333068370819), ('D_fake', 0.15075229108333588), ('G', 4.5469231605529785), ('NCE', 2.69429612159729)])
Epoch: 129, The losses are OrderedDict([('G_GAN', 1.2555453777313232), ('D_real', 0.548357367515564), ('D_fake', 0.12720339000225067), ('G', 4.24970817565918), ('NCE', 2.9941627979278564)])
Epoch: 130, The losses are OrderedDict([('G_GAN', 1.2418107986450195), ('D_real', 0.32783278822898865), ('D_fake', 0.2040846049785614), ('G', 4.429933547973633), ('NCE', 3.188122510910034)])
Epoch: 131, The losses are OrderedDict([('G_GAN', 1.4965300559997559), ('D_real', 0.2072763890028), ('D_fake', 0.2749786972999573), ('G', 4.709647178649902), ('NCE', 3.2131173610687256)])
Epoch: 132, The losses are OrderedDict([('G_GAN', 2.1981499195098877), ('D_real', 0.14217430353164673), ('D_fake', 0.25990501046180725), ('G', 5.17755126953125), ('NCE', 2.9794013500213623)])
Epoch: 133, The losses are OrderedDict([('G_GAN', 2.549349308013916), ('D_real', 0.16716620326042175), ('D_fake', 0.12618987262248993), ('G', 6.09472131729126), ('NCE', 3.5453720092773438)])
Epoch: 134, The losses are OrderedDict([('G_GAN', 1.8923921585083008), ('D_real', 0.24606536328792572), ('D_fake', 0.22344428300857544), ('G', 5.102936744689941), ('NCE', 3.2105443477630615)])
Epoch: 135, The losses are OrderedDict([('G_GAN', 2.405115842819214), ('D_real', 0.11835405975580215), ('D_fake', 0.18881160020828247), ('G', 5.5457072257995605), ('NCE', 3.1405913829803467)])
Epoch: 136, The losses are OrderedDict([('G_GAN', 2.2382912635803223), ('D_real', 0.1525145173072815), ('D_fake', 0.2855769395828247), ('G', 5.381170272827148), ('NCE', 3.1428792476654053)])
Epoch: 137, The losses are OrderedDict([('G_GAN', 1.7709859609603882), ('D_real', 0.32946211099624634), ('D_fake', 0.11744780093431473), ('G', 4.886501312255859), ('NCE', 3.1155152320861816)])
Epoch: 138, The losses are OrderedDict([('G_GAN', 1.9522757530212402), ('D_real', 0.33575546741485596), ('D_fake', 0.19443725049495697), ('G', 5.232400417327881), ('NCE', 3.2801246643066406)])
Epoch: 139, The losses are OrderedDict([('G_GAN', 2.285266637802124), ('D_real', 0.2045409232378006), ('D_fake', 0.19506984949111938), ('G', 5.406069278717041), ('NCE', 3.120802640914917)])
